1431	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	1	0	1	1	1	0	1	2	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	1	0	2	1	0	6	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	4	0	3	1	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	2	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
1435	0	0	0	1	0	0	1	1	0	1	1	12	8	2	0	5	1	0	0	0	1	3	0	1	3	0	0	1	2	1	2	1	2	2	0	6	5	2	0	1	2	0	0	0	0	0	2	2	6	0	0	6	3	0	3	0	1	6	1	0	2	0	3	3	1	0	0	4	1	0	2	1	1	0	1	0	0	0	2	1	2	3	0	3	0	1	2	2	1	3	0	0	2	1	0	0	1	0	4	1	0	1	4	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	6	1	0	1	2	0	0	0	0	1	3	0	1	2	3	0	0	0	3	3	0	1	0	0	1	0	0	4	0	1	1	0	0	3	1	2	0	2	1	0	1	0	0	1	3	0	0	0	0	1	2	0	1	0	1	2	1	1	0	0	0	3	0	4	0	1	1	2	0	2	0	2	0	1	1	5	0	3	0	2	2	0	1	0	0	1	0	0	0	0	3	7	0	0	0	0	0	0	0	2	0	0	0	0	2	1	0	0	0	0	0	1	1	0	3	0	1	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	8	0	0	1	1	0	4	2	2	2	0	1	5	3	0	2	2	0	1	0	0	0	0	1	2	0	1	0	1	0	0	2	1	1	1	0	2	2	1	1	0	0	0	0	9	0	1	0	0	0	1	1	1	1	2	4	0	4	0	1	0	0	1	0	0	0	1	0	0	0	0	7	0	1	0	0	0	1	3	0	0	4	1	0	0	0	1	0	0	0	1	0	0	2	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	2	1	1	0	2	3	0	0	0	2	0	0	0	3	0	0	1	0	0	3	2	0	0	1	0	3	2	1	0	0	1	0	1	0	0	0	0	1	2	0	2	0	0	0	0	0	1	0	0	3	0	0	0	0	1	0	0	4	0	0	0	0	3	0
1437	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	6	1	0	0	0	0	1	3	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	5	0	2	0	0	0	0	1	1	0	2	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	2	1	1	1	0	0	0	0	0	2	0	0	0	0	0	2	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	1	3	2	0	5	5	0	7	0	2	0	0	0	0	1	3	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	2	0	0	0	0	1	1	1	0	2	1	0	1	0	0	0	0	1	4	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	2	2	1	0	0	2	0	1	0	0	3	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	2	0	2	1	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	3	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	3	0	0	0	0	0
1442	1	0	1	4	0	0	1	1	0	1	11	8	1	2	0	1	1	0	0	1	1	1	0	1	2	2	0	0	0	0	2	0	2	2	0	5	5	2	0	1	1	0	0	0	0	0	1	3	3	0	0	2	1	0	1	0	1	0	0	0	3	0	0	4	0	1	1	0	2	0	1	3	0	0	0	0	0	0	3	0	1	2	1	4	0	2	1	1	1	2	0	0	2	1	2	0	0	2	2	2	0	0	4	0	0	2	0	0	0	0	0	0	2	0	0	1	0	1	0	5	0	1	0	3	0	0	0	0	0	2	0	0	2	1	0	0	0	1	5	0	0	0	2	0	0	0	4	0	0	0	3	0	1	0	2	0	1	0	0	0	1	0	1	1	0	0	0	1	1	4	0	1	0	0	1	1	0	0	0	1	2	3	1	0	0	0	1	1	2	1	0	0	0	1	2	0	2	2	2	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	8	0	0	1	2	0	0	1	1	1	5	1	0	3	0	0	2	3	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	3	1	1	1	0	0	0	0	0	0	0	1	0	1	1	0	2	0	0	1	4	2	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	1	0	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
1445	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	1	0	0	0	1	1	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	3	0	0	1	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0	1	0	1	2	0	3	0	0	0	0	0	0	0	1	2	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	1	1	2	2	3	2	0	1	0	1	0	0	1	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	1	2	0	0	0	1	0	0	1	1	0	0	1	2	0	0	0	0	1	2	1	0	0	0	0	1	2	0	1	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1449	1	0	0	1	0	0	1	0	0	3	2	7	5	2	0	5	1	0	0	0	0	3	0	2	0	0	1	2	3	0	1	0	2	1	0	9	6	5	1	3	0	0	0	1	0	0	0	3	3	0	0	2	1	0	1	2	1	2	0	0	1	0	8	1	0	0	0	1	0	0	0	1	2	0	1	0	2	0	1	4	3	2	0	5	0	0	2	2	0	1	1	1	1	1	4	0	0	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	1	3	0	0	0	0	0	2	0	0	3	1	1	0	0	0	3	1	2	0	0	1	0	0	3	1	1	1	3	0	0	0	3	0	1	2	0	0	0	0	1	2	1	0	0	0	1	2	0	0	0	0	1	1	0	0	0	2	2	0	4	0	0	1	2	0	1	1	1	1	0	3	4	0	1	0	1	1	0	1	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	2	2	0	0	0	0	0	1	0	0	2	0	2	1	0	0	7	0	0	0	0	0	0	0	0	0	1	0	3	1	0	0	2	0	1	0	2	0	0	1	1	1	2	0	1	3	0	0	2	1	2	1	0	0	1	1	0	0	0	0	1	0	0	0	2	0	1	0	0	3	1	1	1	2	0	1	0	0	0	1	8	0	0	0	0	0	0	1	1	1	2	5	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0	7	0	1	0	0	0	0	3	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	2	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	4	0	0	0	1	2	0	0	1	1	0	0	0	3	0	0	0	0	0	1	1	0	0	0	0	3	2	1	1	0	1	0	0	0	0	0	2	0	0	0	1	0	2	0	0	0	1	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0
1451	2	0	0	0	0	3	1	0	0	0	0	0	1	0	0	3	0	0	2	0	0	0	0	0	0	6	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	8	0	8	0	0	0	0	0	0	6	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	1	0	0	0	0	0	0	1	0	0	2	1	1	0	0	0	1	2	0	0	0	1	0	0	3	1	0	0	0	0	8	0	0	0	0	0	3	0	0	1	2	0	0	0	0	0	0	0	3	0	1	0	1	0	8	0	4	4	0	0	2	1	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	2	1	0	0	0	0	1	1	0	0	0	2	0	0	0	2	0	3	0	0	1	0	0	0	1	3	0	2	0	1	0	1	0	0	0	1	5	0	0	2	0	0	0	0	2	0	0	1	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	4	0	0	1	0	1	0	0	3	0	1	0	0	0	2	4	1	0	1	2	5	0	1	0	0	4	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	4	2	0	1	0	1	0	1	0	2	0	0	3	1	3	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	2	0	1	2	0	0	2	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	3	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	1	1	0	0	0	2	0	3	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	3	0	0	0	0	1	0	0	0	2	0	2	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0
1455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	1	0	0	0	0	0	2	0	0	1	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	2	0	1	0	1	3	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	2	1	1	1	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	2	2	0	0	2	0	2	0	2	0	1	4	0	0	3	0	0	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	1	1	0	0	1	1	1	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	1	0	1	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
1458	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	8	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	5	3	0	2	0	1	0	0	2	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	4	0	0	0	1	1	1	0	0	1	1	2	1	0	1	0	1	0	0	10	0	0	1	0	0	5	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	3	3	0	2	0	0	0	1	1	0	0	0	0	1	6	0	1	0	0	1	0	0	3	0	0	0	2	0	1	0	0	1	1	0	0	0	2	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	9	1	0	2	1	0	2	0	1	1	0	0	1	2	0	1	0	0	1	0	0	1	0	1	1	0	0	1	1	1	1	0	0	1	0	2	0	0	5	0	0	1	0	1	0	2	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	4	2	0	1	0	0	0	0	0	4	2	0	1	2	3	1	0	2	0	0	0	0	0	0	1	0	0	0	2	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	1	0	0	0	1	1	0	1	0	0	0	7	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	3	1	0	0	0	0	0	0	1	1	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	9	0	0	1	0	0	0	0	0	1	1	2	0	0	0	0	1	3	0	0	0	0	1	0	0	0	1	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0
1459	0	0	0	7	1	3	2	6	0	3	9	13	13	2	0	10	3	0	0	0	3	8	0	3	4	0	1	6	2	3	4	0	5	3	0	14	6	1	2	3	4	0	0	2	0	0	3	7	2	1	0	11	1	2	3	4	1	1	0	0	17	0	11	2	0	0	1	1	4	0	0	26	2	2	1	0	1	1	3	1	5	13	1	6	0	4	2	7	0	7	3	2	2	0	3	0	3	0	1	2	0	0	0	0	0	2	1	0	0	0	0	2	0	0	0	1	0	2	4	5	0	0	2	2	0	0	0	0	0	3	0	1	5	1	0	0	0	1	2	5	1	1	1	1	0	1	3	1	2	1	11	2	0	1	2	0	2	13	0	1	1	0	14	3	2	0	0	2	0	9	0	3	0	0	4	1	1	0	0	3	2	0	1	0	1	2	9	3	2	0	0	1	1	1	3	1	3	7	3	2	0	1	0	0	1	0	0	2	0	2	6	0	0	0	0	0	0	0	3	0	0	0	1	5	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	15	0	0	1	0	0	0	0	1	0	1	0	3	0	2	0	5	0	1	0	14	0	0	1	1	1	8	1	9	10	1	1	3	2	2	3	0	2	2	0	0	0	0	1	0	0	0	0	0	0	0	1	5	8	2	1	2	2	5	0	0	0	1	0	20	0	3	2	1	5	0	2	1	0	8	1	0	4	0	5	1	0	0	0	0	1	0	0	0	3	0	7	1	1	0	0	0	0	4	0	0	4	0	0	0	0	0	4	0	2	2	0	1	2	1	2	1	0	0	7	0	0	0	0	3	1	0	1	1	0	4	0	1	0	0	5	0	0	0	0	0	0	0	8	0	0	0	2	0	3	7	0	0	1	3	0	1	0	5	1	0	2	9	0	0	0	0	0	4	4	0	0	0	0	3	3	1	1	0	3	0	0	0	0	1	3	0	1	0	2	0	0	0	0	0	5	0	3	4	0	0	0	5	0	0	0	5	0	0	0	1	0	0
1461	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	3	1	0	0	2	0	0	0	0	2	0	0	0	0	0	2	0	0	4	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	2	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0
1468	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	3	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	10	0	3	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	2	0	0	0	0	2	0	0	1	0	0	1	0	0	1	1	2	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	2	1	2	0	2	1	0	0	0	1	0	0	0	2	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	5	0	0	2	0	1	1	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	1	0	0	1	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1473	0	0	1	0	0	1	2	2	0	1	1	4	3	0	0	3	0	0	0	1	0	0	0	5	1	1	0	1	1	0	4	1	0	1	0	3	2	1	1	1	0	0	0	0	0	0	1	3	5	1	0	1	2	0	1	2	1	0	0	0	0	0	9	1	0	0	0	0	2	0	0	2	0	1	0	0	0	0	0	0	3	1	0	3	0	2	1	0	0	1	0	0	1	1	0	0	3	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	7	3	2	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	8	0	1	0	1	0	1	0	0	0	4	0	2	0	0	0	0	1	0	0	0	1	1	0	1	1	1	0	0	1	2	0	3	2	0	0	0	0	1	1	1	2	0	2	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	2	3	1	0	2	1	0	0	0	1	2	0	1	0	4	0	0	1	0	0	2	0	0	2	1	0	1	0	0	0	5	0	0	2	0	0	0	0	0	1	1	2	1	0	0	0	1	2	1	0	0	0	0	1	1	0	4	1	0	1	0	0	1	2	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	1	1	1	0	1	5	0	0	0	1	1	1	1	0	0	0	1	0	1	0	1	1	3	1	1	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	1	2	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	2	0
1474	0	0	1	0	2	2	0	0	0	0	1	7	0	1	0	3	0	0	0	0	0	2	0	1	2	2	0	0	1	0	1	1	0	1	0	3	2	1	0	1	0	0	0	1	0	0	1	2	3	0	0	1	0	0	1	1	1	0	0	0	4	0	6	4	0	0	0	1	0	0	1	6	0	0	0	0	0	0	4	0	1	2	0	6	0	3	0	0	3	1	1	0	0	0	2	0	0	0	2	2	0	1	3	0	0	1	0	0	1	1	0	0	0	0	0	1	0	1	2	1	1	0	0	4	0	0	0	1	1	2	0	1	2	1	1	0	0	0	2	0	0	1	0	0	0	0	3	2	0	1	0	0	0	0	0	0	1	0	0	2	0	0	1	0	1	0	0	0	1	3	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	2	1	1	1	1	0	1	0	0	1	3	0	4	2	0	0	0	0	0	1	0	1	0	0	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	1	0	1	0	0	0	3	0	2	2	0	0	1	0	0	3	1	1	3	0	1	2	0	1	1	2	1	2	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	1	1	1	1	0	2	0	0	0	0	5	0	1	2	0	0	0	1	1	0	0	0	1	1	0	2	1	0	0	0	0	0	1	0	0	0	0	3	0	1	0	0	1	0	3	0	0	1	1	0	0	0	1	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	2	1	1	0	0	0	1	1	0	0	0	7	0	0	0	0	0	0	1	0	0	0	0	2	1	1	0	0	0	1	1	0	0	0	3	1	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	5	1	1	0	1	0	0	5	0	1	0	0	0	0	3	0	0	0	0	0	1	0	0	3	0	1	0	1	0	0	0	0	0	0	0	0	0	0
1475	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	2	0	2	0	0	0	1	0	0	2	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	3	1	6	0	0	1	0	0	0	0	1	0	1	0	1	0	1	1	2	0	0	0	0	0	1	0	0	2	0	0	2	6	3	0	2	1	0	0	3	3	0	0	0	0	0	4	0	1	1	0	0	0	0	1	0	0	1	1	0	3	0	0	1	0	0	0	0	0	0	0	0	1	0	1	2	0	1	0	1	0	4	2	0	3	0	0	0	0	0	0	0	2	3	2	1	1	0	0	0	1	0	0	4	0	2	0	0	0	5	0	0	0	2	0	1	0	1	1	0	1	1	1	0	0	1	0	1	0	0	0	1	1	1	0	0	3	3	0	0	2	1	5	0	4	0	1	3	1	1	6	0	0	1	0	0	3	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	4	4	0	2	1	0	0	1	0	1	1	0	1	1	1	0	1	2	0	0	0	0	1	1	2	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	4	2	3	0	1	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1	2	1	0	0	1	0	0	0	0	1	5	0	0	0	3	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	1	1	1	0	1	0	0	1	0	1	0	3	0	0	0	2	0	0	1	0	0	3	0	2	0	0	0	0	0	0	0	2	0	2	0	0	0	0	1	2	0	0	0	0	0	2	2	0
